,1-closest-defender-distance,1-closest-defender-speed,1-closest-defender-x,1-closest-defender-y,2-closest-defender-distance,2-closest-defender-speed,2-closest-defender-x,2-closest-defender-y,3-closest-defender-distance,3-closest-defender-speed,3-closest-defender-x,3-closest-defender-y,4-closest-defender-distance,4-closest-defender-speed,4-closest-defender-x,4-closest-defender-y,5-closest-defender-distance,5-closest-defender-speed,5-closest-defender-x,5-closest-defender-y,gameId,playId,week,xyac_nflfastR,y,yac
10,3.788931247726725,9.12,2.3400000000000034,-2.979999999999997,13.948949781255937,3.41,13.840000000000003,-1.7399999999999949,19.45022364909977,5.91,3.460000000000001,-19.139999999999997,19.97800040044048,6.03,11.990000000000002,-15.979999999999997,31.308914066125,4.28,-14.799999999999997,-27.589999999999996,2018090600,1085,1,3.3510682568012276,50.37,4.0
11,0.23430749027720124,2.96,-0.14999999999999858,-0.18000000000000327,6.720007440472072,3.83,-4.039999999999999,-5.370000000000001,9.470227030013584,3.48,4.839999999999996,8.139999999999997,13.889348436841816,3.41,-13.640000000000008,-2.620000000000001,14.740488458663778,3.95,6.68,-13.140000000000002,2018090600,1202,1,4.642944683408132,22.26,0.0
12,2.032264746532792,4.28,0.30000000000000426,2.009999999999998,2.9476261635424543,5.01,1.2700000000000031,-2.66,5.634935669552934,5.12,5.619999999999997,0.41000000000000014,10.771077012072661,2.71,10.440000000000005,-2.6500000000000004,13.342653409273584,5.1,11.420000000000002,6.899999999999999,2018090600,1344,1,2.0476028686389327,17.46,-1.0
13,0.4459820624195563,5.74,0.14999999999999858,-0.4200000000000017,7.398013246811605,6.06,4.450000000000003,-5.909999999999997,12.827942157649444,6.08,-10.449999999999996,-7.439999999999998,18.470498098318842,5.58,-9.280000000000001,-15.969999999999999,22.50056221519809,3.68,-6.57,-21.52,2018090600,1423,1,9.091366352309707,52.9,-1.0
14,0.7930952023559256,3.84,-0.7299999999999898,0.3100000000000023,1.320037878244401,4.84,-1.289999999999992,0.28000000000000114,8.565191182921724,5.73,3.950000000000003,-7.600000000000001,11.005971106631163,4.29,9.829999999999998,4.950000000000003,24.169720726561987,4.51,17.230000000000004,-16.95,2018090600,1473,1,3.43822850799188,41.58,2.0
15,0.47759815745038603,7.34,0.45000000000000284,-0.1600000000000037,11.088814183671762,6.61,5.930000000000007,9.369999999999997,14.198035075319401,0.02,-9.11,-10.89,14.986156945661547,4.03,14.349999999999994,-4.32,20.760975410611135,8.39,20.700000000000003,1.5899999999999963,2018090600,1680,1,4.695814127189807,40.1,1.0
16,3.0594280511232785,5.54,3.049999999999997,0.240000000000002,5.036983224113416,5.58,4.159999999999997,-2.8400000000000034,8.797891792924034,6.54,-0.7000000000000028,-8.770000000000003,21.348969530167025,5.69,3.4399999999999977,-21.07,26.1692510401043,4.37,16.190000000000005,-20.56,2018090600,1750,1,3.952107675657317,52.07,2.0
17,1.2873616430514037,6.14,1.230000000000004,0.3799999999999999,12.216849020921881,5.19,-5.949999999999996,10.67,12.576016857495066,5.72,6.290000000000006,10.89,13.073040962224512,4.97,-1.3799999999999955,13.0,29.258771334422093,4.16,-6.789999999999992,28.46,2018090600,1869,1,3.419808324964833,1.67,0.0
18,6.067635453782629,3.52,-5.209999999999994,3.1099999999999994,12.663020966578232,4.37,-10.949999999999996,-6.360000000000001,15.668647037954488,3.55,-12.36,9.629999999999999,19.401298925587433,6.95,1.980000000000004,19.3,24.07244482806015,1.87,-23.65,4.489999999999998,2018090600,1916,1,4.106423239958532,19.01,3.0
19,6.4979073554491364,6.26,6.219999999999999,-1.8800000000000008,7.097302304397063,6.76,6.339999999999989,3.1899999999999995,15.465581140067124,4.53,15.409999999999997,-1.3100000000000005,22.092643572012836,4.3,-10.570000000000007,19.4,26.12110258009795,4.93,12.079999999999998,23.159999999999997,2018090600,2116,1,10.365282877923164,11.17,8.0
20,1.0499999999999972,6.39,0.6299999999999955,0.8399999999999999,5.65827712294122,3.73,3.3499999999999943,-4.5600000000000005,8.732840316872855,6.14,1.2000000000000028,8.649999999999999,10.204724396082435,2.28,6.920000000000002,-7.5,13.098538086366739,3.48,-6.890000000000001,11.14,2018090600,2260,1,3.9713746402703682,18.21,3.0
21,2.47606542724541,5.23,1.9699999999999989,1.5,4.288123132560448,5.98,4.060000000000002,1.3800000000000026,9.093162266230596,7.75,4.899999999999999,-7.659999999999997,13.535955821440906,3.93,-3.25,-13.139999999999997,14.215952307179423,7.45,12.969999999999999,-5.82,2018090600,2382,1,7.722322321045794,43.87,1.0
22,1.3713132391981055,5.36,1.0600000000000023,-0.8699999999999974,11.979770448552006,6.6,-3.1799999999999997,-11.549999999999997,13.675562145666994,6.52,1.990000000000002,-13.530000000000001,14.986133590756486,5.52,-6.689999999999998,-13.409999999999997,20.79654057770186,5.19,14.810000000000002,-14.600000000000001,2018090600,2450,1,3.9609322745600366,49.68,0.0
23,2.300630348404541,5.06,2.25,-0.4800000000000004,3.268042227389357,6.62,2.759999999999998,1.75,5.126597312057969,2.5,3.280000000000001,-3.9399999999999977,10.67063728181218,6.24,4.490000000000002,-9.68,18.955827599975688,4.62,18.950000000000003,-0.46999999999999886,2018090600,2575,1,5.249035665176052,26.29,1.0
24,1.2619429464123955,5.46,1.0499999999999972,-0.7000000000000028,13.912620170190806,4.85,8.130000000000003,-11.29,16.339412474137493,6.2,2.9000000000000057,-16.08,18.747202457966893,2.44,-12.239999999999995,-14.200000000000003,26.425270102687694,4.42,2.5700000000000074,-26.3,2018090600,2624,1,6.235902520165838,49.17,3.0
25,2.7499999999999996,6.66,2.6400000000000006,-0.769999999999996,4.129818397944396,3.36,1.730000000000004,3.75,11.932518594161081,6.14,6.369999999999997,-10.09,14.742625275031576,2.21,14.729999999999997,0.6099999999999994,21.452302906681137,4.75,5.169999999999995,-20.82,2018090600,2648,1,5.894573896104702,40.04,4.0
26,3.3440843290802293,9.6,0.6999999999999957,-3.269999999999996,3.7938898244413997,8.49,-2.5600000000000023,-2.799999999999997,6.707406354172969,8.86,2.069999999999993,-6.3799999999999955,10.160398614227692,7.39,-3.210000000000001,-9.64,14.456545230448386,8.47,4.109999999999999,-13.86,2018090600,2736,1,3.1702237109420817,49.58,7.0
27,1.8469434208984334,5.75,0.5600000000000023,1.7600000000000016,5.48933511456533,3.04,-5.479999999999997,-0.3200000000000003,8.223405620544328,5.87,8.200000000000003,0.620000000000001,9.494419413529194,6.26,3.3599999999999994,8.880000000000003,16.575189290020187,2.83,-15.879999999999995,4.75,2018090600,2811,1,3.2449669595225714,26.79,8.0
28,1.0435037134576932,4.32,0.7999999999999972,-0.6699999999999999,5.985883393451632,4.49,-5.280000000000001,-2.8200000000000003,6.45914080973623,5.72,-4.420000000000002,4.709999999999999,6.460472118970873,5.42,3.289999999999999,5.5600000000000005,12.080066224984034,5.48,-1.9600000000000009,11.92,2018090600,2980,1,3.3698440851585474,13.92,2.0
29,3.0520321099228322,4.72,2.450000000000003,1.8200000000000003,4.224133047147073,5.69,2.3200000000000074,3.5299999999999976,11.43365208496393,2.1,2.200000000000003,-11.22,13.638196361689474,4.51,7.299999999999997,-11.520000000000001,20.47270377844608,2.52,19.400000000000006,-6.540000000000001,2018090600,3279,1,4.0902239920396815,22.1,0.0
30,1.011385188738692,4.72,0.7000000000000028,0.7299999999999969,4.716545345907323,6.26,1.8699999999999974,-4.330000000000005,7.117583859709699,4.35,-7.100000000000001,0.5,7.643454716291581,4.7,-7.32,-2.200000000000003,12.288637027758618,6.54,-3.9100000000000037,-11.650000000000006,2018090600,3507,1,3.3964931083028205,44.63,1.0
31,0.7121797525905967,4.35,0.5600000000000023,-0.4400000000000013,4.81274350033326,5.78,4.400000000000006,1.9499999999999993,13.47034149529996,5.22,10.25,8.739999999999998,14.965159538073763,2.66,13.980000000000004,-5.34,19.833854895102974,4.65,10.430000000000007,16.87,2018090600,3791,1,11.467485602115632,16.23,1.0
32,9.408554618005892,4.23,-1.7199999999999989,9.25,16.906803364326443,3.72,-7.799999999999997,-15.0,26.737314749241367,4.67,-26.14,-5.620000000000001,27.409067842595455,5.62,-25.230000000000004,10.71,31.28790181523843,2.41,-9.280000000000001,29.880000000000003,2018090600,3844,1,8.779909127071733,19.21,14.0
33,1.1651609330903618,6.27,0.740000000000002,0.8999999999999999,8.930509503942089,6.47,1.1199999999999974,8.86,19.177969131271436,6.12,1.490000000000002,19.12,21.48272794595696,2.68,-5.600000000000001,20.740000000000002,26.594424227645916,3.22,-1.8500000000000014,26.53,2018090600,3904,1,5.632680232069106,0.79,0.0
34,7.870406596866507,5.8,7.72999999999999,1.4799999999999995,9.736431584518018,6.66,5.090000000000003,8.3,11.20578422066033,6.31,10.200000000000003,4.64,21.568766770494783,4.14,12.340000000000003,17.689999999999998,22.60447964453064,6.46,19.560000000000002,11.329999999999998,2018090600,3950,1,7.829835089112747,6.12,10.0
35,1.8228000438885228,1.4,1.75,0.5100000000000002,10.291826854353895,5.8,7.689999999999998,6.840000000000001,14.91953417503375,5.78,-6.780000000000001,13.29,18.754148874315785,5.65,4.909999999999997,18.1,30.273006127571797,2.93,30.069999999999993,3.5,2018090600,3979,1,5.594900139782113,2.63,4.0
36,0.9302150289046003,4.15,0.9299999999999926,-0.020000000000003126,3.9446165846632026,5.74,2.0,-3.3999999999999986,10.676666146321137,0.59,10.459999999999994,-2.1400000000000006,15.282751715577925,4.64,3.309999999999988,-14.920000000000002,18.44045823725647,4.05,14.829999999999998,-10.96,2018090600,4142,1,3.9112627810973217,38.42,1.0
37,2.021410398706804,7.64,0.6900000000000048,1.8999999999999986,4.924002437042453,0.56,4.530000000000001,-1.9299999999999997,8.657719099162321,5.33,-8.0,-3.3100000000000023,11.27185876419679,3.52,-11.219999999999999,1.0799999999999983,12.602622742905545,4.93,2.700000000000003,-12.310000000000002,2018090600,4166,1,7.453657423524419,30.05,17.0
38,1.75786802690077,4.29,1.740000000000002,0.25,8.34652622352557,5.5,-6.18,5.610000000000001,12.33111511583604,3.83,-3.5800000000000054,11.8,14.163392955079656,5.2,6.390000000000001,12.64,20.340454763844388,3.79,-2.3000000000000043,20.209999999999997,2018090600,4258,1,2.5191138546797447,3.28,0.0
39,0.5186520991955929,2.66,-0.28999999999999204,-0.4299999999999997,0.6432728814430102,5.53,-0.6299999999999955,-0.12999999999999545,12.6256445380028,4.74,11.75,-4.619999999999997,12.675172582651484,5.46,-2.0999999999999943,-12.499999999999996,16.56575383132322,7.08,5.010000000000005,-15.789999999999996,2018090600,4282,1,2.9793526926077902,32.55,2.0
40,0.9472592042308177,5.34,-0.18000000000000682,-0.9299999999999997,5.803076770128068,5.26,1.1400000000000006,5.690000000000001,8.912014362645513,1.71,8.559999999999995,2.4800000000000004,11.938111240895688,4.02,7.509999999999998,-9.280000000000001,14.848198543931181,0.35,-12.89,7.370000000000001,2018090600,4325,1,2.8710433209198527,22.23,2.0
41,5.928709809056266,4.72,5.859999999999999,0.8999999999999986,9.62123692671582,1.62,7.010000000000005,-6.59,10.929945105077158,6.36,9.790000000000006,-4.859999999999999,20.28003944769339,6.48,15.079999999999998,13.560000000000002,25.262858112256428,4.99,25.260000000000005,-0.38000000000000256,2018090901,72,1,11.113881423334535,34.64,11.0
42,1.5156846637740986,5.62,1.4200000000000017,0.5299999999999976,4.769538761767223,3.91,2.4200000000000017,-4.110000000000001,10.521240421167079,4.54,6.810000000000002,8.02,13.862012840853959,1.12,-6.450000000000003,12.27,21.266153860066,3.71,21.17,-2.0199999999999996,2018090901,157,1,8.193352380389117,19.71,3.0
43,11.10699329251621,1.84,10.630000000000003,-3.2200000000000024,11.463420083029321,2.58,9.0,7.099999999999998,15.223678924622659,2.75,14.480000000000004,4.699999999999999,16.72580341867021,6.1,6.780000000000001,-15.290000000000001,21.486116447604022,4.36,18.060000000000002,-11.640000000000002,2018090901,339,1,4.739979125195532,24.76,9.0
44,4.54158562618828,6.59,4.539999999999999,0.120000000000001,9.370613640525363,5.99,3.219999999999999,8.8,9.882798186748522,5.04,9.709999999999994,1.8399999999999999,16.388682070258124,6.57,-4.800000000000004,15.670000000000002,16.531600043552952,3.96,-0.23000000000000398,16.53,2018090901,439,1,8.566064867016394,9.84,2.0
45,3.144137401577742,8.41,-2.1000000000000085,2.34,5.030805104553345,9.11,3.969999999999999,3.09,12.607251881357818,0.9,-11.88000000000001,-4.22,19.119092551687704,5.22,-16.540000000000006,9.590000000000002,25.973340177959404,4.86,-21.800000000000004,14.12,2018090901,680,1,5.0073553605761845,8.58,5.0
46,5.117665483401589,5.2,-0.28000000000000114,5.110000000000001,6.49822283397545,6.05,6.349999999999994,1.379999999999999,9.73337043371925,3.53,-2.6700000000000017,9.360000000000001,14.477492876876157,6.59,11.769999999999996,8.429999999999998,16.626683373421166,5.88,12.649999999999991,10.790000000000001,2018090901,865,1,11.521208123369432,14.4,11.0
47,2.7907884190672694,7.55,-2.509999999999998,1.2199999999999998,8.468872416089406,8.37,2.230000000000004,8.17,16.990732768188664,6.27,-15.11,7.77,18.06059245982811,5.0,-8.509999999999998,15.930000000000001,25.92267347323574,6.06,2.1899999999999977,25.83,2018090901,977,1,5.951933696385822,3.42,20.0
48,2.9035323314886647,2.75,2.8900000000000006,0.2799999999999976,10.56266064966588,4.24,-10.530000000000001,-0.8300000000000018,14.077819433420789,1.93,-6.829999999999998,-12.310000000000002,14.245869576828225,4.01,-13.420000000000002,4.779999999999998,15.072945962883301,4.61,5.560000000000002,14.009999999999998,2018090901,1112,1,2.7420417731627817,22.6,3.0
49,6.2583783842142315,6.6,5.329999999999998,-3.279999999999994,9.393641466438883,5.35,8.490000000000002,4.020000000000003,9.949839194680482,4.35,-2.0800000000000054,-9.729999999999997,13.695619737711757,6.32,7.559999999999995,-11.419999999999998,14.429154514385106,6.55,14.380000000000003,-1.1899999999999977,2018090901,1136,1,7.0984013366978616,42.23,6.0
50,1.1542096863222089,4.76,0.710000000000008,0.9100000000000001,7.370759798012685,7.14,1.75,7.16,15.461206291877746,7.44,-12.079999999999998,9.65,17.5538058551415,5.36,-16.65,5.5600000000000005,34.624944765298906,2.3,5.280000000000001,34.22,2018090901,1306,1,9.443924703839002,3.41,0.0
51,4.138816255887666,5.24,-1.1700000000000017,-3.969999999999999,4.140350226732032,2.15,3.049999999999997,2.8000000000000007,5.7943506970151555,2.12,0.6299999999999955,5.760000000000002,6.310404107503743,4.34,6.240000000000009,-0.9399999999999977,6.430031104123835,6.65,3.3799999999999955,5.470000000000002,2018090901,1452,1,8.593773665343177,24.81,3.0
52,8.533469399956855,6.83,8.350000000000001,1.759999999999998,13.339044193644458,3.1,-1.4499999999999957,13.259999999999998,17.67728768787791,4.42,-3.6799999999999997,17.29,18.162819164435902,5.47,7.280000000000001,16.64,18.752378515804338,2.68,18.090000000000003,-4.940000000000001,2018090901,1563,1,10.13049645938736,15.96,16.0
53,5.684936235350401,4.21,5.609999999999999,-0.9199999999999999,8.730383725816406,2.36,3.799999999999997,7.859999999999998,13.378826555419575,4.37,3.990000000000009,12.769999999999998,14.936321501628171,1.24,-5.810000000000002,13.76,15.484782852852668,3.81,-2.319999999999993,15.31,2018090901,1742,1,6.825422948881168,11.22,11.0
54,6.198612748026768,3.5,5.519999999999996,2.8200000000000003,8.960318074711418,3.23,-6.930000000000007,-5.680000000000003,12.458475027064912,4.91,8.060000000000002,9.5,14.371489136481294,2.5,13.209999999999994,-5.660000000000004,15.63420928604962,2.26,7.310000000000002,-13.820000000000004,2018090901,1766,1,7.585168705918478,32.88,16.0
55,1.0650821564555477,5.56,0.6000000000000014,0.879999999999999,6.971750138953634,4.47,-1.8200000000000003,-6.73,12.128594312615126,4.24,9.219999999999999,7.879999999999999,14.251964776829896,2.26,-2.8699999999999974,13.96,16.226422896005147,1.21,15.780000000000001,3.7799999999999976,2018090901,1849,1,3.4067919895751397,16.8,2.0
56,2.0494145505485206,4.75,-1.759999999999998,1.0500000000000007,3.1402547667347007,5.75,-1.3400000000000034,-2.84,10.500576174667751,1.9,10.5,0.11000000000000298,11.277623863208065,4.14,-3.1799999999999997,10.82,11.518506847677788,2.43,-5.82,9.940000000000005,2018090901,2324,1,3.6401117766727116,24.83,61.0
57,2.6440121028467294,1.96,1.5799999999999983,2.1199999999999974,3.242221460665506,6.12,-3.239999999999995,-0.11999999999999744,3.5550808710913957,3.38,3.3499999999999943,1.1899999999999977,9.350534744066776,4.65,7.179999999999993,5.990000000000002,9.871620940858698,6.11,-2.0799999999999983,-9.649999999999999,2018090901,2522,1,4.775854993640678,39.07,5.0
58,3.289559240992634,8.75,-3.260000000000005,0.4399999999999995,12.301260098054996,7.73,2.269999999999996,12.09,19.190898884627575,7.46,4.089999999999996,18.75,22.02504256522561,4.51,-22.0,1.0499999999999998,23.015212360523638,7.83,-2.3000000000000114,22.9,2018090901,2800,1,8.20608366036322,4.66,13.0
59,1.1166467659918224,7.69,0.38000000000000256,-1.0499999999999972,15.544375188472518,8.23,9.240000000000002,-12.5,22.653902533559197,6.43,-5.280000000000001,-22.029999999999998,22.65793017907858,6.5,13.93,-17.869999999999997,28.863722906097887,3.17,-18.24,-22.369999999999997,2018090901,2972,1,3.6664173262252007,51.16,0.0
60,1.9150979087242535,8.19,-0.240000000000002,1.9000000000000021,5.381988480106585,3.75,1.269999999999996,5.23,6.585696622226083,2.41,5.670000000000002,3.3500000000000014,11.380355881957295,1.76,-10.469999999999999,4.460000000000001,12.990569656485434,1.23,-9.300000000000004,9.07,2018090901,3038,1,6.136327005500789,16.06,18.0
61,2.0903827400741735,3.83,1.990000000000002,0.6400000000000006,7.6643395018749,2.09,4.140000000000001,-6.449999999999999,9.586292296816325,2.32,-7.109999999999999,-6.43,9.991841672084286,3.0,8.870000000000005,4.600000000000001,11.022073307685805,2.72,-9.309999999999995,-5.899999999999999,2018090901,3267,1,5.206621384029858,30.22,3.0
62,2.705993348107126,5.98,2.700000000000003,0.17999999999999972,13.335955158892821,5.6,-4.340000000000003,12.610000000000001,16.616512871237457,5.22,-8.530000000000001,14.26,18.801542489912894,5.28,14.079999999999998,12.459999999999999,20.925515525310246,5.65,17.240000000000002,11.860000000000001,2018090901,3325,1,5.4969897199844135,8.65,1.0
63,1.4797972834141853,8.97,0.1700000000000017,1.4700000000000006,9.323014533936973,4.78,8.810000000000002,-3.0500000000000007,14.299272708777885,4.69,5.640000000000001,-13.14,17.59611889025532,4.18,-9.150000000000006,15.03,22.70929545362427,2.61,-16.36,15.750000000000002,2018090901,3837,1,3.1387153331816076,15.67,6.0
64,1.5445711378890874,9.05,0.9599999999999937,-1.2100000000000009,5.02923453420101,7.45,-1.940000000000012,-4.640000000000001,6.783332514332466,4.39,6.5,-1.9400000000000048,7.428223206124063,10.87,0.519999999999996,-7.410000000000004,15.88058563151876,4.99,-2.8100000000000023,-15.630000000000003,2018090901,4020,1,5.097448648077261,50.17,0.0
65,0.580517010947993,7.99,-0.5699999999999932,-0.10999999999999988,9.028427327059795,8.04,5.1000000000000085,7.449999999999999,13.096029932769698,4.4,-6.039999999999992,11.62,32.38844547056866,3.21,-25.669999999999995,19.75,36.30850589049348,2.72,-28.699999999999996,22.24,2018090901,4161,1,7.443185134499799,1.66,13.0
66,4.112468844866785,6.74,4.099999999999994,0.3200000000000003,4.959243893982224,4.93,2.789999999999992,-4.100000000000001,12.026491591482529,3.76,-6.769999999999996,-9.940000000000001,13.325242962137686,4.73,-10.549999999999997,-8.14,15.006415294799757,2.05,-6.950000000000003,-13.3,2018090901,4311,1,7.341197590460069,41.53,1.0
67,3.2457510687050535,7.45,3.1799999999999997,-0.6499999999999995,3.2810973774028684,3.91,-2.3399999999999963,-2.3,3.7110241174101812,5.49,0.9400000000000048,3.5900000000000007,14.758814315520072,1.66,14.750000000000007,-0.5099999999999998,15.10171513438126,5.77,-12.57,8.370000000000001,2018090901,4414,1,3.534768118013744,5.56,0.0
68,1.0973149046650232,5.69,0.3499999999999943,-1.0400000000000063,11.242441905564819,3.01,3.6600000000000037,10.629999999999995,14.082503328598937,4.1,-7.3700000000000045,-12.000000000000004,17.052542332450027,3.29,-14.760000000000005,-8.540000000000003,19.473946698088707,2.71,18.85,4.890000000000001,2018090901,4438,1,2.95192256080918,38.7,0.0
69,2.806439024814185,6.45,0.7999999999999972,2.6899999999999995,7.702324324513997,4.48,7.43,2.0300000000000002,13.917704552116342,6.33,-12.84,5.37,18.070821785408654,5.55,2.549999999999997,17.89,21.20803621271899,4.65,-15.68,14.280000000000001,2018090901,4596,1,3.1540447274455805,3.2,0.0
70,8.166235362760498,7.1,-1.9500000000000028,-7.930000000000003,14.18028561066384,1.2,11.659999999999997,-8.070000000000004,16.30383083818033,4.54,15.849999999999994,3.8200000000000003,18.17951869549907,3.61,-8.5,-16.070000000000004,18.844428884951647,5.66,13.349999999999994,-13.300000000000004,2018090901,4688,1,6.776578275181238,35.77,19.0
71,4.710095540432283,6.12,4.710000000000008,0.03000000000000025,7.782396803042106,6.16,-0.5899999999999892,7.76,13.80157237418984,6.2,10.850000000000009,8.530000000000001,23.862868645659514,3.52,-0.36999999999999034,23.86,28.619037370254087,1.23,-11.469999999999999,26.22,2018090901,4809,1,5.529226308877695,7.5,5.0
72,9.21744541616602,5.0,7.219999999999999,-5.7299999999999995,14.61411988455001,3.09,-9.899999999999999,10.750000000000002,19.422069920582615,2.82,-16.779999999999998,9.78,19.466550798741924,3.04,-12.749999999999996,14.709999999999999,21.308423217122375,7.47,15.329999999999998,14.799999999999999,2018090901,4924,1,5.802915947781003,12.17,6.0
73,1.5493224325491441,7.82,-0.980000000000004,1.1999999999999957,3.3099244704373523,5.81,2.8399999999999963,-1.7000000000000028,9.155615763016709,3.17,-2.020000000000003,-8.93,15.317065645873559,5.25,-7.580000000000005,13.309999999999995,17.281113968723197,0.55,-16.25,-5.880000000000003,2018090901,5005,1,4.456005138083127,33.1,2.0
74,2.742626478396213,7.37,-0.12000000000000455,2.740000000000002,7.564337380101445,6.89,2.4399999999999977,7.16,8.075951956271162,5.28,8.07,-0.3099999999999987,12.894871073415203,3.28,-8.190000000000005,9.960000000000004,13.346160496562296,0.99,-12.719999999999999,4.040000000000003,2018090901,5050,1,4.020355119864689,24.31,6.0
75,3.5780581325629686,0.37,3.5700000000000003,0.23999999999999488,9.121776142835335,4.29,6.479999999999997,6.419999999999995,13.09013750882702,4.52,9.86,-8.610000000000003,18.861055113646213,2.66,7.349999999999994,-17.37,21.55910944357396,3.36,20.159999999999997,7.640000000000001,2018090901,5150,1,7.0463602847303255,37.56,6.0
76,2.709778588741148,6.68,1.8499999999999943,1.9799999999999969,5.720008741252064,2.73,-3.440000000000012,4.569999999999993,7.810889834071407,5.53,7.420000000000002,-2.440000000000005,9.340117772276745,8.67,-1.9699999999999989,9.129999999999995,9.988643551553942,2.15,-9.290000000000006,-3.6700000000000017,2018090901,5323,1,4.237109771973337,33.84,4.0
77,12.316005846052526,2.16,3.460000000000001,11.82,13.749247252122569,4.37,7.270000000000003,11.67,22.223827303144706,6.91,-2.039999999999999,22.130000000000003,24.214592707704167,5.33,12.839999999999996,20.53,25.380364457588076,2.8,-18.98,16.85,2018090902,210,1,3.519800375623163,4.17,19.0
78,10.63148625545836,4.54,10.43,2.0600000000000023,10.853469491365423,5.7,10.530000000000001,-2.6300000000000026,17.404312683929813,3.3,12.510000000000005,-12.100000000000001,22.005681084665387,4.85,17.299999999999997,13.600000000000001,23.319596909037685,3.22,12.939999999999998,-19.400000000000002,2018090902,260,1,9.978522378369236,35.53,25.0
79,3.5440372458539477,5.39,3.510000000000005,-0.4900000000000002,7.892711828009433,6.05,0.8200000000000074,7.85,16.172334401687344,6.36,13.0,9.62,19.75095187579576,4.73,3.200000000000003,19.490000000000002,26.74051981544114,2.85,0.75,26.730000000000004,2018090902,305,1,3.633275634900201,10.69,1.0
